Airport Code,Airport Name,City,Country,Latitude,Longitude
NVI,Navoi Airport,Navoi,Uzbekistan,40.11719894,65.17079926
NVK,Narvik Framnes Airport,Narvik,Norway,68.43689728,17.38669968
NVT,Ministro Victor Konder International Airport,Navegantes,Brazil,-26.879999,-48.651402
NWI,Norwich International Airport,Norwich,United Kingdom,52.67580032,1.282780051
NYA,Nyagan Airport,Nyagan,Russia,62.110001,65.614998
NYI,Sunyani Airport,Sunyani,Ghana,7.361830235,-2.328759909
NYK,Nanyuki Airport,Nanyuki,Kenya,-0.062398899,37.041008
NYM,Nadym Airport,Nadym,Russia,65.48090363,72.69889832
NYO,Stockholm Skavsta Airport,Stockholm,Sweden,58.78860092,16.91220093
NYT,Naypyidaw Airport,Naypyidaw,Burma,19.623501,96.200996
NYU,Bagan Airport,Bagan,Burma,21.17880058,94.93019867
NZH,Manzhouli Xijiao Airport,Manzhouli,China,49.566667,117.33
OAG,Orange Airport,Orange,Australia,-33.38169861,149.1329956
OAJ,Albert J Ellis Airport,Jacksonville NC,United States,34.82920074,-77.61209869
OAK,Metropolitan Oakland International Airport,Oakland,United States,37.721298,-122.221001
OAL,Cacoal Airport,Cacoal,Brazil,-11.496,-61.4508
OAX,Xoxocotlán International Airport,Oaxaca,Mexico,16.99990082,-96.72660065
OBO,Tokachi-Obihiro Airport,Obihiro,Japan,42.73329926,143.2169952
OBU,Kobuk Airport,Kobuk,United States,66.91230011,-156.8970032
OBY,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,70.48822882,-21.97167993
OCC,Francisco De Orellana Airport,Coca,Ecuador,-0.462886006,-76.98680115
ODN,Long Seridan Airport,Long Seridan,Malaysia,3.967000008,115.0500031
ODO,Bodaybo Airport,Bodaibo,Russia,57.86610031,114.2429962
ODS,Odessa International Airport,Odessa,Ukraine,46.42679977,30.67650032
ODY,Oudomsay Airport,Muang Xay,Laos,20.6826992,101.9940033
OER,Örnsköldsvik Airport,Ornskoldsvik,Sweden,63.40829849,18.98999977
OGD,Ogden Hinckley Airport,Ogden,United States,41.19589996,-112.012001
OGG,Kahului Airport,Kahului,United States,20.8986,-156.429993
OGL,Eugene F. Correira International Airport,Georgetown,Guyana,6.80628,-58.1059
OGS,Ogdensburg International Airport,Ogdensburg,United States,44.68190002,-75.46549988
OGX,Ain el Beida Airport,Ouargla,Algeria,31.91720009,5.412779808
OGZ,Beslan Airport,Beslan,Russia,43.20510101,44.60660172
OHE,Gu-Lian Airport,Mohe County,China,52.91277778,122.43
OIA,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,-6.763100147,-51.04990005
OIM,Oshima Airport,Oshima,Japan,34.7820015,139.3600006
OIT,Oita Airport,Oita,Japan,33.47940063,131.7369995
OKA,Naha Airport,Okinawa,Japan,26.19580078,127.6460037
OKC,Will Rogers World Airport,Oklahoma City,United States,35.39310074,-97.60070038
OKJ,Okayama Airport,Okayama,Japan,34.75690079,133.8549957
OKL,Oksibil Airport,Oksibil,Indonesia,-4.9071,140.6277
OLA,Ørland Airport,Orland,Norway,63.69889832,9.604000092
OLB,Olbia Costa Smeralda Airport,Olbia,Italy,40.898701,9.51763
OLC,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,-3.467929508,-68.92041206
OLF,L M Clayton Airport,Wolf Point,United States,48.0945015,-105.5749969
OLL,Oyo Ollombo Airport,Oyo,Congo (Brazzaville),-1.226666,15.91
OLP,Olympic Dam Airport,Olympic Dam,Australia,-30.48500061,136.8769989
OMA,Eppley Airfield,Omaha,United States,41.3032,-95.894096
OMD,Oranjemund Airport,Oranjemund,Namibia,-28.5847,16.446699
OME,Nome Airport,Nome,United States,64.5121994,-165.4450073
OMH,Urmia Airport,Uromiyeh,Iran,37.66809845,45.06869888
OMO,Mostar International Airport,Mostar,Bosnia and Herzegovina,43.28290176,17.84589958
OMR,Oradea International Airport,Oradea,Romania,47.02529907,21.90250015
OMS,Omsk Central Airport,Omsk,Russia,54.96699905,73.3105011
OND,Ondangwa Airport,Ondangwa,Namibia,-17.878201,15.9526
ONG,Mornington Island Airport,Mornington Island,Australia,-16.66250038,139.1779938
ONJ,Odate Noshiro Airport,Odate Noshiro,Japan,40.19189835,140.3710022
ONQ,Zonguldak Airport,Zonguldak,Turkey,41.50640106,32.08860016
ONT,Ontario International Airport,Ontario,United States,34.05599976,-117.6009979
OOK,Toksook Bay Airport,Toksook Bay,United States,60.54140091,-165.0870056
OOL,Gold Coast Airport,Coolangatta,Australia,-28.1644001,153.5050049
OPO,Francisco de Sá Carneiro Airport,Porto,Portugal,41.24810028,-8.681389809
OPS,Presidente João Batista Figueiredo Airport,Sinop,Brazil,-11.88500023,-55.58610916
ORB,Örebro Airport,Orebro,Sweden,59.22370148,15.03800011
ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
ORF,Norfolk International Airport,Norfolk,United States,36.89459991,-76.20120239
ORH,Worcester Regional Airport,Worcester,United States,42.26729965,-71.8757019
ORK,Cork Airport,Cork,Ireland,51.84130096,-8.491109848
ORN,Es Senia Airport,Oran,Algeria,35.62390137,-0.621182978
ORU,Juan Mendoza Airport,Oruro,Bolivia,-17.96260071,-67.07620239
ORV,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,66.81790161,-161.0189972
ORX,Oriximiná Airport,Oriximina,Brazil,-1.714079976,-55.83620071
ORY,Paris-Orly Airport,Paris,France,48.7233333,2.3794444
OSD,Åre Östersund Airport,Östersund,Sweden,63.19440079,14.50030041
OSI,Osijek Airport,Osijek,Croatia,45.46269989,18.81019974
OSL,Oslo Lufthavn,Oslo,Norway,60.121,11.0502
OSM,Mosul International Airport,Mosul,Iraq,36.305801,43.1474
OSR,Ostrava Leos Janáček Airport,Ostrava,Czech Republic,49.69630051,18.11109924
OSS,Osh Airport,Osh,Kyrgyzstan,40.60900116,72.79329681
OST,Ostend-Bruges International Airport,Ostend,Belgium,51.19889832,2.862220049
OSW,Orsk Airport,Orsk,Russia,51.07249832,58.59560013
OSY,Namsos Høknesøra Airport,Namsos,Norway,64.47219849,11.57859993
OTH,Southwest Oregon Regional Airport,North Bend,United States,43.417099,-124.2460022
OTP,Henri Coandă International Airport,Bucharest,Romania,44.5711111,26.085
OTZ,Ralph Wien Memorial Airport,Kotzebue,United States,66.88469696,-162.598999
OUA,Ouagadougou Airport,Ouagadougou,Burkina Faso,12.3532,-1.51242
OUD,Angads Airport,Oujda,Morocco,34.78720093,-1.923990011
OUL,Oulu Airport,Oulu,Finland,64.93009949,25.35460091
OUZ,Tazadit Airport,Zouerat,Mauritania,22.75639915,-12.48359966
OVB,Tolmachevo Airport,Novosibirsk,Russia,55.01259995,82.65070343
OVD,Asturias Airport,Aviles,Spain,43.56359863,-6.034619808
OVS,Sovetskiy Airport,Sovetskiy,Russia,61.32662201,63.60191345
OWB,Owensboro Daviess County Airport,Owensboro,United States,37.74010086,-87.16680145
OXB,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,11.89480019,-15.65369987
OZC,Labo Airport,Ozamis,Philippines,8.178509712,123.8420029
OZH,Zaporizhzhia International Airport,Zaporozhye,Ukraine,47.86700058,35.31570053
OZZ,Ouarzazate Airport,Ouarzazate,Morocco,30.93910027,-6.909430027
PAC,Marcos A. Gelabert International Airport,Panama,Panama,8.973340034,-79.55560303
PAD,Paderborn Lippstadt Airport,Paderborn,Germany,51.61410141,8.616319656
PAG,Pagadian Airport,Pagadian,Philippines,7.830731448,123.4611797
PAH,Barkley Regional Airport,PADUCAH,United States,37.06079865,-88.77380371
PAP,Toussaint Louverture International Airport,Port-au-prince,Haiti,18.57999992,-72.29250336
PAS,Paros National Airport,Paros,Greece,37.020495,25.113195
PAT,Lok Nayak Jayaprakash Airport,Patina,India,25.59129906,85.08799744
PAV,Paulo Afonso Airport,Paulo Alfonso,Brazil,-9.40087986,-38.25059891
PAZ,El Tajín National Airport,Poza Rico,Mexico,20.60269928,-97.46080017
PBC,Hermanos Serdán International Airport,Puebla,Mexico,19.15810013,-98.37139893
PBD,Porbandar Airport,Porbandar,India,21.64870071,69.65720367
PBG,Plattsburgh International Airport,Plattsburgh,United States,44.65090179,-73.4681015
PBH,Paro Airport,Thimphu,Bhutan,27.40320015,89.42459869
PBI,Palm Beach International Airport,West Palm Beach,United States,26.68320084,-80.09559631
PBJ,Tavie Airport,Paama Island,Vanuatu,-16.43899918,168.2570038
PBL,General Bartolome Salom International Airport,Puerto Cabello,Venezuela,10.48050022,-68.07299805
PBM,Johan Adolf Pengel International Airport,Zandery,Suriname,5.452829838,-55.18780136
PBO,Paraburdoo Airport,Paraburdoo,Australia,-23.17110062,117.7450027
PBU,Putao Airport,Putao,Burma,27.32990074,97.42630005
PBZ,Plettenberg Bay Airport,Plettenberg Bay,South Africa,-34.08816017,23.32872343
PCL,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,-8.377940178,-74.57430267
PCR,German Olano Airport,Puerto Carreno,Colombia,6.18472,-67.4932
PDA,Obando Airport,Puerto Inírida,Colombia,3.85353,-67.9062
PDG,Minangkabau International Airport,Padang,Indonesia,-0.786917,100.280998
PDL,João Paulo II Airport,Ponta Delgada,Portugal,37.74119949,-25.69790077
PDP,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-34.85509872,-55.09429932
PDS,Piedras Negras International Airport,Piedras Negras,Mexico,28.627399,-100.535004
PDT,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,45.69509888,-118.8410034
PDV,Plovdiv International Airport,Plovdiv,Bulgaria,42.067799,24.8508
PDX,Portland International Airport,Portland,United States,45.58869934,-122.5979996
PED,Pardubice Airport,Pardubice,Czech Republic,50.01340103,15.73859978
PEE,Bolshoye Savino Airport,Perm,Russia,57.91450119,56.02119827
PEG,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,43.095901,12.5132
PEI,Matecaña International Airport,Pereira,Colombia,4.81267,-75.7395
PEK,Beijing Capital International Airport,Beijing,China,40.08010101,116.5849991
PEM,Padre Aldamiz International Airport,Puerto Maldonado,Peru,-12.61359978,-69.22859955
PEN,Penang International Airport,Penang,Malaysia,5.297140121,100.2770004
PER,Perth International Airport,Perth,Australia,-31.94029999,115.9670029
PES,Petrozavodsk Airport,Petrozavodsk,Russia,61.8852005,34.15470123
PET,João Simões Lopes Neto International Airport,Pelotas,Brazil,-31.718399,-52.327702
PEU,Puerto Lempira Airport,Puerto Lempira,Honduras,15.2622,-83.781197
PEW,Peshawar International Airport,Peshawar,Pakistan,33.9939003,71.51460266
PEZ,Penza Airport,Penza,Russia,53.11059952,45.02109909
PFB,Lauro Kurtz Airport,Passo Fundo,Brazil,-28.243999,-52.326599
PFO,Paphos International Airport,Paphos,Cyprus,34.7179985,32.4856987
PFQ,Parsabade Moghan Airport,Parsabad,Iran,39.60359955,47.88150024
PGA,Page Municipal Airport,Page,United States,36.92610168,-111.447998
PGD,Charlotte County Airport,Punta Gorda,United States,26.92020035,-81.9905014
PGF,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,France,42.74039841,2.87067008
PGK,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,-2.162199974,106.1389999
PGU,Persian Gulf International Airport,Khalije Fars,Iran,27.379601,52.737701
PGV,Pitt Greenville Airport,Greenville,United States,35.6352005,-77.38529968
PGX,Périgueux-Bassillac Airport,Perigueux,France,45.19810104,0.81555599
PHB,Prefeito Doutor João Silva Filho Airport,Parnaiba,Brazil,-2.893749952,-41.73199844
PHC,Port Harcourt International Airport,Port Hartcourt,Nigeria,5.015490055,6.949590206
PHE,Port Hedland International Airport,Port Hedland,Australia,-20.37779999,118.6259995
PHF,Newport News Williamsburg International Airport,Newport News,United States,37.13190079,-76.49299622
PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965
PHS,Phitsanulok Airport,Phitsanulok,Thailand,16.78289986,100.2789993
PHW,Hendrik Van Eck Airport,Phalaborwa,South Africa,-23.93720055,31.15539932
PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001
PIA,General Wayne A. Downing Peoria International Airport,Peoria,United States,40.66419983,-89.69329834
PIB,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,31.46710014,-89.33709717
PIE,St Petersburg Clearwater International Airport,St. Petersburg,United States,27.91020012,-82.68740082
PIH,Pocatello Regional Airport,Pocatello,United States,42.90980148,-112.5960007
PIK,Glasgow Prestwick Airport,Prestwick,United Kingdom,55.50939941,-4.586669922
PIN,Parintins Airport,Parintins,Brazil,-2.673019886,-56.77719879
PIP,Pilot Point Airport,Pilot Point,United States,57.58039856,-157.5720062
PIR,Pierre Regional Airport,Pierre,United States,44.38270187,-100.2860031
PIS,Poitiers-Biard Airport,Poitiers,France,46.58769989,0.306665987
PIT,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253
PIU,Capitán FAP Guillermo Concha Iberico International Airport,Piura,Peru,-5.205749989,-80.61640167
PIX,Pico Airport,Pico,Portugal,38.554298,-28.441299
PIZ,Point Lay LRRS Airport,Point Lay,United States,69.73290253,-163.0050049
PJA,Pajala Airport,Pajala,Sweden,67.24559784,23.06889915
PJG,Panjgur Airport,Panjgur,Pakistan,26.9545002,64.13249969
PJM,Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,8.533329964,-83.30000305
PKA,Napaskiak Airport,Napaskiak,United States,60.70289993,-161.7779999
PKB,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,39.3451004,-81.43920135
PKC,Yelizovo Airport,Petropavlovsk,Russia,53.16790009,158.4539948
PKE,Parkes Airport,Parkes,Australia,-33.13140106,148.2389984
PKN,Iskandar Airport,Pangkalan Bun,Indonesia,-2.705199957,111.6729965
PKR,Pokhara Airport,Pokhara,Nepal,28.20089912,83.98210144
PKU,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,Indonesia,0.460786015,101.4449997
PKY,Tjilik Riwut Airport,Palangkaraya,Indonesia,-2.225130081,113.9430008
PKZ,Pakse International Airport,Pakse,Laos,15.13210011,105.7809982
PLM,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,-2.898250103,104.6999969
PLN,Pellston Regional Airport of Emmet County Airport,Pellston,United States,45.57089996,-84.79669952
PLO,Port Lincoln Airport,Port Lincoln,Australia,-34.6053009,135.8800049
PLQ,Palanga International Airport,Palanga,Lithuania,55.97320175,21.09390068
PLS,Providenciales Airport,Providenciales,Turks and Caicos Islands,21.77359962,-72.26589966
PLU,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,-19.8512001,-43.95059967
PLW,Mutiara Airport,Palu,Indonesia,-0.918542027,119.9100037
PLX,Semipalatinsk Airport,Semiplatinsk,Kazakhstan,50.351295,80.234398
PLZ,Port Elizabeth Airport,Port Elizabeth,South Africa,-33.98490143,25.61730003
PMC,El Tepual Airport,Puerto Montt,Chile,-41.43889999,-73.09400177
PMF,Parma Airport,Parma,Italy,44.824501,10.2964
PMI,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.55170059,2.738810062
PMO,Falcone–Borsellino Airport,Palermo,Italy,38.175999,13.091
PMR,Palmerston North Airport,Palmerston North,New Zealand,-40.3205986,175.6170044
PMV,Del Caribe Santiago Mariño International Airport,Porlamar,Venezuela,10.91260338,-63.96659851
PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,-10.29150009,-48.35699844
PMY,El Tehuelche Airport,Puerto Madryn,Argentina,-42.7592,-65.1027
PMZ,Palmar Sur Airport,Palmar Sur,Costa Rica,8.951029778,-83.46859741
PNA,Pamplona Airport,Pamplona,Spain,42.77000046,-1.646329999
PNH,Phnom Penh International Airport,Phnom-penh,Cambodia,11.54660034,104.8440018
PNI,Pohnpei International Airport,Pohnpei,Micronesia,6.985099792,158.2089996
PNK,Supadio Airport,Pontianak,Indonesia,-0.150711,109.4039993
PNL,Pantelleria Airport,Pantelleria,Italy,36.816502,11.9689
PNP,Girua Airport,Girua,Papua New Guinea,-8.80453968,148.3090057
PNQ,Pune Airport,Pune,India,18.58209991,73.91970062
PNR,Pointe Noire Airport,Pointe-noire,Congo (Brazzaville),-4.816030025,11.88659954
PNS,Pensacola Regional Airport,Pensacola,United States,30.47340012,-87.18659973
PNZ,Senador Nilo Coelho Airport,Petrolina,Brazil,-9.362409592,-40.56909943
POA,Salgado Filho Airport,Porto Alegre,Brazil,-29.99440002,-51.17139816
POG,Port Gentil Airport,Port Gentil,Gabon,-0.711739004,8.754380226
POI,Capitan Nicolas Rojas Airport,Potosi,Bolivia,-19.54310036,-65.72370148
POJ,Patos de Minas Airport,Patos de Minas,Brazil,-18.67280006,-46.49119949
POL,Pemba Airport,Pemba,Mozambique,-12.99176216,40.52401352
POM,Port Moresby Jacksons International Airport,Port Moresby,Papua New Guinea,-9.443380356,147.2200012
POP,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,19.75790024,-70.56999969
POR,Pori Airport,Pori,Finland,61.46170044,21.79999924
POS,Piarco International Airport,Port-of-spain,Trinidad and Tobago,10.59539986,-61.33720016
POZ,Poznań-Ławica Airport,Poznan,Poland,52.42100143,16.82629967
PPB,Presidente Prudente Airport,President Prudente,Brazil,-22.17510033,-51.42459869
PPG,Pago Pago International Airport,Pago Pago,American Samoa,-14.33100033,-170.7100067
PPK,Petropavlosk South Airport,Petropavlosk,Kazakhstan,54.77470016,69.18389893
PPN,Guillermo León Valencia Airport,Popayan,Colombia,2.4544,-76.6093
PPP,Proserpine Whitsunday Coast Airport,Prosserpine,Australia,-20.49500084,148.552002
PPQ,Paraparaumu Airport,Paraparaumu,New Zealand,-40.90470123,174.9889984
PPS,Puerto Princesa Airport,Puerto Princesa,Philippines,9.742119789,118.7590027
PPT,Faa'a International Airport,Papeete,French Polynesia,-17.553699,-149.606995
PPW,Papa Westray Airport,Papa Westray,United Kingdom,59.35169983,-2.900279999
PQC,Phu Quoc International Airport,Phuquoc,Vietnam,10.1698,103.9931
PQI,Northern Maine Regional Airport at Presque Isle,Presque Isle,United States,46.68899918,-68.0447998
PQM,Palenque International Airport,Palenque,Mexico,17.533153,-92.015484
PQQ,Port Macquarie Airport,Port Macquarie,Australia,-31.43580055,152.8630066
PRA,General Urquiza Airport,Parana,Argentina,-31.7948,-60.4804
PRC,Ernest A. Love Field,Prescott,United States,34.65449905,-112.4199982
PRG,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
PRH,Phrae Airport,Phrae,Thailand,18.13220024,100.1650009
PRI,Praslin Airport,Praslin,Seychelles,-4.319290161,55.69139862
PRN,Priština International Airport,Pristina,Serbia,42.5728,21.035801
PSA,Pisa International Airport,Pisa,Italy,43.683899,10.3927
PSC,Tri Cities Airport,Pasco,United States,46.26470184,-119.1190033
PSE,Mercedita Airport,Ponce,Puerto Rico,18.00830078,-66.56300354
PSG,Petersburg James A Johnson Airport,Petersburg,United States,56.80170059,-132.9450073
PSJ,Kasiguncu Airport,Poso,Indonesia,-1.416749954,120.6579971
PSM,Portsmouth International at Pease Airport,Portsmouth,United States,43.07789993,-70.82330322
PSO,Antonio Narino Airport,Pasto,Colombia,1.39625,-77.2915
PSP,Palm Springs International Airport,Palm Springs,United States,33.82970047,-116.5070038
PSR,Pescara International Airport,Pescara,Italy,42.431702,14.1811
PSS,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,-27.3858,-55.9707
PTG,Polokwane International Airport,Potgietersrus,South Africa,-23.845269,29.458615
PTH,Port Heiden Airport,Port Heiden,United States,56.95909882,-158.6329956
PTJ,Portland Airport,Portland,Australia,-38.31809998,141.470993
PTP,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,16.265301,-61.531799
PTU,Platinum Airport,Port Moller,United States,59.01139832,-161.8200073
PTY,Tocumen International Airport,Panama City,Panama,9.071359634,-79.38349915
